RegionName,SubRegionName,CountryName,Year,Count
Europe,Southern Europe,Montenegro,2014,0
Europe,Southern Europe,Portugal,2014,82
Africa,Eastern Africa,Kenya,2015,42
Americas,Caribbean,Barbados,2015,0
Americas,Central America,Guatemala,2015,640
Americas,Central America,Honduras,2015,1
Americas,Central America,Mexico,2015,0
Americas,South America,Chile,2015,21
Americas,South America,Colombia,2015,1946
Americas,South America,Ecuador,2015,121
Americas,South America,Guyana,2015,0
Asia,Eastern Asia,China,2015,0
Asia,Eastern Asia,Macao Special Administrative Region of China,2015,2
Asia,Eastern Asia,Mongolia,2015,0
Asia,South-Eastern Asia,Myanmar,2015,4
Asia,South-Eastern Asia,Singapore,2015,0
Asia,South-Eastern Asia,Thailand,2015,0
Asia,Western Asia,Armenia,2015,97
Asia,Western Asia,Azerbaijan,2015,0
Asia,Western Asia,Cyprus,2015,27
Asia,Western Asia,Turkey,2015,1673
Asia,Western Asia,United Arab Emirates,2015,0
Europe,Eastern Europe,Bulgaria,2015,0
Europe,Eastern Europe,Czech Republic,2015,190
Europe,Eastern Europe,Hungary,2015,87
Europe,Eastern Europe,Poland,2015,3887
Europe,Eastern Europe,Romania,2015,1873
Europe,Eastern Europe,Russian Federation,2015,15740
Europe,Eastern Europe,Slovakia,2015,57
Europe,Northern Europe,Denmark,2015,21
Europe,Northern Europe,Finland,2015,20
Europe,Northern Europe,Latvia,2015,0
Europe,Northern Europe,Lithuania,2015,96
Europe,Northern Europe,Sweden,2015,167
Europe,Northern Europe,United Kingdom (Scotland),2015,6
Europe,Southern Europe,Albania,2015,0
Europe,Southern Europe,Bosnia and Herzegovina,2015,0
Europe,Southern Europe,Croatia,2015,0
Europe,Southern Europe,Kosovo under UNSCR 1244,2015,59
Europe,Southern Europe,Montenegro,2015,0
Europe,Southern Europe,Portugal,2015,73
Africa,Eastern Africa,Kenya,2016,62
Americas,Caribbean,Barbados,2016,0
Americas,Central America,Guatemala,2016,678
Americas,Central America,Honduras,2016,1
Americas,Central America,Mexico,2016,1582
Americas,South America,Chile,2016,15
Americas,South America,Colombia,2016,1646
Americas,South America,Ecuador,2016,72
Americas,South America,Guyana,2016,0
Asia,Eastern Asia,China,2016,17847
Asia,Eastern Asia,Macao Special Administrative Region of China,2016,6
Asia,Eastern Asia,Mongolia,2016,52
Asia,South-Eastern Asia,Myanmar,2016,8
Asia,South-Eastern Asia,Singapore,2016,720
Asia,South-Eastern Asia,Thailand,2016,18
Asia,Western Asia,Armenia,2016,71
Asia,Western Asia,Azerbaijan,2016,44
Asia,Western Asia,Cyprus,2016,40
Asia,Western Asia,Turkey,2016,1716
Asia,Western Asia,United Arab Emirates,2016,72
Europe,Eastern Europe,Bulgaria,2016,132
Europe,Eastern Europe,Czech Republic,2016,98
Europe,Eastern Europe,Hungary,2016,968
Europe,Eastern Europe,Poland,2016,6166
Europe,Eastern Europe,Romania,2016,1173
Europe,Eastern Europe,Russian Federation,2016,16047
Europe,Eastern Europe,Slovakia,2016,42
Europe,Northern Europe,Denmark,2016,53
Europe,Northern Europe,Finland,2016,25
Europe,Northern Europe,Latvia,2016,232
Europe,Northern Europe,Lithuania,2016,62
Europe,Northern Europe,Sweden,2016,248
Europe,Northern Europe,United Kingdom (Scotland),2016,7
Europe,Southern Europe,Albania,2016,305
Europe,Southern Europe,Bosnia and Herzegovina,2016,29
Europe,Southern Europe,Croatia,2016,1255
Europe,Southern Europe,Kosovo under UNSCR 1244,2016,43
Europe,Southern Europe,Montenegro,2016,20
Europe,Southern Europe,Portugal,2016,69
